Code,Description,Source URL
T85.8,"Other complications of internal prosthetic devices, implants and grafts, not elsewhere classified Incl.: Conditions listed in T82.8 due to internal prosthetic devices, implants and grafts NEC",https://icd.who.int/browse10/2019/en#/T80-T88
T85.9,"Unspecified complication of internal prosthetic device, implant and graft Incl.: Complication of internal prosthetic device, implant and graft NOS",https://icd.who.int/browse10/2019/en#/T80-T88
T86,Failure and rejection of transplanted organs and tissues,https://icd.who.int/browse10/2019/en#/T80-T88
T86.0,Bone-marrow transplant rejection Incl.: Graft-versus-host reaction or disease,https://icd.who.int/browse10/2019/en#/T80-T88
T86.1,Kidney transplant failure and rejection,https://icd.who.int/browse10/2019/en#/T80-T88
T86.2,Heart transplant failure and rejection Excl.: complication of: artificial heart device (T82.5) heart-lung transplant (T86.3),https://icd.who.int/browse10/2019/en#/T80-T88
T86.3,Heart-lung transplant failure and rejection,https://icd.who.int/browse10/2019/en#/T80-T88
T86.4,Liver transplant failure and rejection,https://icd.who.int/browse10/2019/en#/T80-T88
T86.8,Failure and rejection of other transplanted organs and tissues Incl.: Transplant failure or rejection of: bone intestine lung pancreas skin (allograft) (autograft),https://icd.who.int/browse10/2019/en#/T80-T88
T86.9,Failure and rejection of unspecified transplanted organ and tissue,https://icd.who.int/browse10/2019/en#/T80-T88
T87,Complications peculiar to reattachment and amputation,https://icd.who.int/browse10/2019/en#/T80-T88
T87.0,Complications of reattached (part of) upper extremity,https://icd.who.int/browse10/2019/en#/T80-T88
T87.1,Complications of reattached (part of) lower extremity,https://icd.who.int/browse10/2019/en#/T80-T88
T87.2,Complications of other reattached body part,https://icd.who.int/browse10/2019/en#/T80-T88
T87.3,Neuroma of amputation stump,https://icd.who.int/browse10/2019/en#/T80-T88
T87.4,Infection of amputation stump,https://icd.who.int/browse10/2019/en#/T80-T88
T87.5,Necrosis of amputation stump,https://icd.who.int/browse10/2019/en#/T80-T88
T87.6,Other and unspecified complications of amputation stump Incl.: Amputation stump: contracture (flexion)(of next proximal joint) haematoma oedema Excl.: phantom limb syndrome (G54.6-G54.7),https://icd.who.int/browse10/2019/en#/T80-T88
T88,"Other complications of surgical and medical care, not elsewhere classified Excl.: accidental puncture or laceration during a procedure (T81.2) complications following: infusion, transfusion and therapeutic injection (T80.-) procedure NEC (T81.-) specified complications classified elsewhere, such as: complications of: anaesthesia in: labour and delivery (O74.-) pregnancy (O29.-) puerperium (O89.-) devices, implants and grafts (T82-T85) obstetric surgery and procedures (O75.4) dermatitis due to drugs and medicaments (L23.3, L24.4, L25.1, L27.0-L27.1) poisoning and toxic effects of drugs and chemicals (T36-T65)",https://icd.who.int/browse10/2019/en#/T80-T88
T88.0,Infection following immunization Incl.: Sepsis following immunization,https://icd.who.int/browse10/2019/en#/T80-T88
T88.1,"Other complications following immunization, not elsewhere classified Incl.: Rash following immunization Excl.: anaphylactic shock due to serum (T80.5) other serum reactions (T80.6) postimmunization: arthropathy (M02.2) encephalitis (G04.0)",https://icd.who.int/browse10/2019/en#/T80-T88
T88.2,Shock due to anaesthesia Incl.: Shock due to anaesthesia in which the correct substance was properly administered Excl.: complications of anaesthesia (in): from overdose or wrong substance given (T36-T50) labour and delivery (O74.-) pregnancy (O29.-) puerperium (O89.-) postoperative shock NOS (T81.1),https://icd.who.int/browse10/2019/en#/T80-T88
T88.3,Malignant hyperthermia due to anaesthesia,https://icd.who.int/browse10/2019/en#/T80-T88
T88.4,Failed or difficult intubation,https://icd.who.int/browse10/2019/en#/T80-T88
T88.5,Other complications of anaesthesia Incl.: Hypothermia following anaesthesia,https://icd.who.int/browse10/2019/en#/T80-T88
T88.6,Anaphylactic shock due to adverse effect of correct drug or medicament properly administered Excl.: anaphylactic shock due to serum (T80.5),https://icd.who.int/browse10/2019/en#/T80-T88
T88.7,"Unspecified adverse effect of drug or medicament Incl.: Adverse effect of Allergic reaction to Hypersensitivity to Idiosyncracy to correct drug or medicament properly administered Drug: hypersensitivity NOS reaction NOS Excl.: specified adverse effects of drugs and medicaments (A00-R99, T80-T88.6, T88.8)",https://icd.who.int/browse10/2019/en#/T80-T88
T88.8,"Other specified complications of surgical and medical care, not elsewhere classified",https://icd.who.int/browse10/2019/en#/T80-T88
T88.9,"Complication of surgical and medical care, unspecified Excl.: adverse effect NOS (T78.9)",https://icd.who.int/browse10/2019/en#/T80-T88
T90-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/T90-T98
T90,Sequelae of injuries of head,https://icd.who.int/browse10/2019/en#/T90-T98
T90.0,Sequelae of superficial injury of head Incl.: Sequelae of injury classified to S00.-,https://icd.who.int/browse10/2019/en#/T90-T98
T90.1,Sequelae of open wound of head Incl.: Sequelae of injury classifiable to S01.-,https://icd.who.int/browse10/2019/en#/T90-T98
T90.2,Sequelae of fracture of skull and facial bones Incl.: Sequelae of injury classifiable to S02.-,https://icd.who.int/browse10/2019/en#/T90-T98
T90.3,Sequelae of injury of cranial nerves Incl.: Sequelae of injury classifiable to S04.-,https://icd.who.int/browse10/2019/en#/T90-T98
T90.4,Sequelae of injury of eye and orbit Incl.: Sequelae of injury classifiable to S05.-,https://icd.who.int/browse10/2019/en#/T90-T98
T90.5,Sequelae of intracranial injury Incl.: Sequelae of injury classifiable to S06.-,https://icd.who.int/browse10/2019/en#/T90-T98
T90.8,"Sequelae of other specified injuries of head Incl.: Sequelae of injury classifiable to S03.-, S07-S08 and S09.0-S09.8",https://icd.who.int/browse10/2019/en#/T90-T98
T90.9,Sequelae of unspecified injury of head Incl.: Sequelae of injury classifiable to S09.9,https://icd.who.int/browse10/2019/en#/T90-T98
T91,Sequelae of injuries of neck and trunk,https://icd.who.int/browse10/2019/en#/T90-T98
T91.0,"Sequelae of superficial injury and open wound of neck and trunk Incl.: Sequelae of injury classifiable to S10-S11, S20-S21, S30-S31 and T09.0-T09.1",https://icd.who.int/browse10/2019/en#/T90-T98
T91.1,"Sequelae of fracture of spine Incl.: Sequelae of injury classifiable to S12.-, S22.0-S22.1, S32.0, S32.7 and T08",https://icd.who.int/browse10/2019/en#/T90-T98
T91.2,"Sequelae of other fracture of thorax and pelvis Incl.: Sequelae of injury classifiable to S22.2-S22.9, S32.1-S32.5 and S32.8",https://icd.who.int/browse10/2019/en#/T90-T98
T91.3,"Sequelae of injury of spinal cord Incl.: Sequelae of injury classifiable to S14.0-S14.1, S24.0-S24.1, S34.0-S34.1 and T09.3",https://icd.who.int/browse10/2019/en#/T90-T98
T91.4,Sequelae of injury of intrathoracic organs Incl.: Sequelae of injury classifiable to S26-S27,https://icd.who.int/browse10/2019/en#/T90-T98
T91.5,Sequelae of injury of intra-abdominal and pelvic organs Incl.: Sequelae of injury classifiable to S36-S37,https://icd.who.int/browse10/2019/en#/T90-T98
T91.8,"Sequelae of other specified injuries of neck and trunk Incl.: Sequelae of injury classifiable to S13.-, S14.2-S14.6, S15-S18, S19.7-S19.8, S23.-, S24.2-S24.6, S25.-, S28.-, S29.0-S29.8, S33.-, S34.2-S34.8, S35.-, S38.-, S39.0-S39.8, T09.2 and T09.4 -T09.8",https://icd.who.int/browse10/2019/en#/T90-T98
T91.9,"Sequelae of unspecified injury of neck and trunk Incl.: Sequelae of injury classifiable to S19.9, S29.9, S39.9 and T09.9",https://icd.who.int/browse10/2019/en#/T90-T98
T92,Sequelae of injuries of upper limb,https://icd.who.int/browse10/2019/en#/T90-T98
T92.0,"Sequelae of open wound of upper limb Incl.: Sequelae of injury classifiable to S41.-, S51.-, S61.- and T11.1",https://icd.who.int/browse10/2019/en#/T90-T98
T92.1,"Sequelae of fracture of arm Incl.: Sequelae of injury classifiable to S42.-, S52.- and T10",https://icd.who.int/browse10/2019/en#/T90-T98
T92.2,Sequelae of fracture at wrist and hand level Incl.: Sequelae of injury classifiable to S62.-,https://icd.who.int/browse10/2019/en#/T90-T98
T92.3,"Sequelae of dislocation, sprain and strain of upper limb Incl.: Sequelae of injury classifiable to S43.-, S53.-, S63.- and T11.2",https://icd.who.int/browse10/2019/en#/T90-T98
T92.4,"Sequelae of injury of nerve of upper limb Incl.: Sequelae of injury classifiable to S44.-, S54.-, S64.- and T11.3",https://icd.who.int/browse10/2019/en#/T90-T98
T92.5,"Sequelae of injury of muscle and tendon of upper limb Incl.: Sequelae of injury classifiable to S46.-, S56.-, S66.- and T11.5",https://icd.who.int/browse10/2019/en#/T90-T98
T92.6,"Sequelae of crushing injury and traumatic amputation of upper limb Incl.: Sequelae of injury classifiable to S47-S48, S57-S58, S67-S68 and T11.6",https://icd.who.int/browse10/2019/en#/T90-T98
T92.8,"Sequelae of other specified injuries of upper limb Incl.: Sequelae of injury classifiable to S40.-, S45.-, S49.7-S49.8, S50.-,S55.-, S59.7-S59.8, S60.-, S65.-, S69.7-S69.8, T11.0, T11.4 and T11.8",https://icd.who.int/browse10/2019/en#/T90-T98
T92.9,"Sequelae of unspecified injury of upper limb Incl.: Sequelae of injury classifiable to S49.9, S59.9, S69.9 and T11.9",https://icd.who.int/browse10/2019/en#/T90-T98
T93,Sequelae of injuries of lower limb,https://icd.who.int/browse10/2019/en#/T90-T98
T93.0,"Sequelae of open wound of lower limb Incl.: Sequelae of injury classifiable to S71.-, S81.-, S91.- and T13.1",https://icd.who.int/browse10/2019/en#/T90-T98
T93.1,Sequelae of fracture of femur Incl.: Sequelae of injury classifiable to S72.-,https://icd.who.int/browse10/2019/en#/T90-T98
T93.2,"Sequelae of other fractures of lower limb Incl.: Sequelae of injury classifiable to S82.-, S92.- and T12",https://icd.who.int/browse10/2019/en#/T90-T98
T93.3,"Sequelae of dislocation, sprain and strain of lower limb Incl.: Sequelae of injury classifiable to S73.-, S83.-, S93.- and T13.2",https://icd.who.int/browse10/2019/en#/T90-T98
T93.4,"Sequelae of injury of nerve of lower limb Incl.: Sequelae of injury classifiable to S74.-, S84.-, S94.- and T13.3",https://icd.who.int/browse10/2019/en#/T90-T98
T93.5,"Sequelae of injury of muscle and tendon of lower limb Incl.: Sequelae of injury classifiable to S76.-, S86.-, S96.- and T13.5",https://icd.who.int/browse10/2019/en#/T90-T98
T93.6,"Sequelae of crushing injury and traumatic amputation of lower limb Incl.: Sequelae of injury classifiable to S77-S78, S87-S88, S97-S98 and T13.6",https://icd.who.int/browse10/2019/en#/T90-T98
T93.8,"Sequelae of other specified injuries of lower limb Incl.: Sequelae of injury classifiable to S70.-, S75.-, S79.7-S79.8, S80.-, S85.-, S89.7-S89.8, S90.-, S95.-, S99.7-S99.8, T13.0, T13.4 and T13.8",https://icd.who.int/browse10/2019/en#/T90-T98
T93.9,"Sequelae of unspecified injury of lower limb Incl.: Sequelae of injury classifiable to S79.9, S89.9, S99.9 and T13.9",https://icd.who.int/browse10/2019/en#/T90-T98
T94,Sequelae of injuries involving multiple and unspecified body regions,https://icd.who.int/browse10/2019/en#/T90-T98
T94.0,Sequelae of injuries involving multiple body regions Incl.: Sequelae of injury classifiable to T00-T07,https://icd.who.int/browse10/2019/en#/T90-T98
T94.1,"Sequelae of injuries, not specified by body region Incl.: Sequelae of injury classifiable to T14.-",https://icd.who.int/browse10/2019/en#/T90-T98
T95,"Sequelae of burns, corrosions and frostbite",https://icd.who.int/browse10/2019/en#/T90-T98
T95.0,"Sequelae of burn, corrosion and frostbite of head and neck Incl.: Sequelae of injury classifiable to T20.-, T33.0-T33.1, T34.0-T34.1 and T35.2",https://icd.who.int/browse10/2019/en#/T90-T98
T95.1,"Sequelae of burn, corrosion and frostbite of trunk Incl.: Sequelae of injury classifiable to T21.-, T33.2-T33.3, T34.2-T34.3 and T35.3",https://icd.who.int/browse10/2019/en#/T90-T98
T95.2,"Sequelae of burn, corrosion and frostbite of upper limb Incl.: Sequelae of injury classifiable to T22-T23, T33.4-T33.5, T34.4-T34.5 and T35.4",https://icd.who.int/browse10/2019/en#/T90-T98
T95.3,"Sequelae of burn, corrosion and frostbite of lower limb Incl.: Sequelae of injury classifiable to T24-T25, T33.6-T33.8, T34.6-T34.8 and T35.5",https://icd.who.int/browse10/2019/en#/T90-T98
T95.4,Sequelae of burn and corrosion classifiable only according to extent of body surface involved Incl.: Sequelae of injury classifiable to T31-T32,https://icd.who.int/browse10/2019/en#/T90-T98
T95.8,"Sequelae of other specified burn, corrosion and frostbite Incl.: Sequelae of injury classifiable T26-T29, T35.0-T35.1 and T35.6",https://icd.who.int/browse10/2019/en#/T90-T98
T95.9,"Sequelae of unspecified burn, corrosion and frostbite Incl.: Sequelae of injury classifiable to T30.-, T33.9, T34.9 and T35.7",https://icd.who.int/browse10/2019/en#/T90-T98
T96,"Sequelae of poisoning by drugs, medicaments and biological substances Incl.: Sequelae of poisoning classifiable to T36-T50",https://icd.who.int/browse10/2019/en#/T90-T98
T97,Sequelae of toxic effects of substances chiefly nonmedicinal as to source Incl.: Sequelae of toxic effects classifiable to T51-T65,https://icd.who.int/browse10/2019/en#/T90-T98
T98,Sequelae of other and unspecified effects of external causes,https://icd.who.int/browse10/2019/en#/T90-T98
T98.0,Sequelae of effects of foreign body entering through natural orifice Incl.: Sequelae of effects classifiable to T15-T19,https://icd.who.int/browse10/2019/en#/T90-T98
T98.1,Sequelae of other and unspecified effects of external causes Incl.: Sequelae of effects classifiable to T66-T78,https://icd.who.int/browse10/2019/en#/T90-T98
T98.2,Sequelae of certain early complications of trauma Incl.: Sequelae of complications classifiable to T79.-,https://icd.who.int/browse10/2019/en#/T90-T98
T98.3,"Sequelae of complications of surgical and medical care, not elsewhere classified Incl.: Sequelae of complications classifiable to T80-T88",https://icd.who.int/browse10/2019/en#/T90-T98
V01-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/V01-X59
V01,Pedestrian injured in collision with pedal cycle Modifier-Hint [See before V01 for subdivisions],https://icd.who.int/browse10/2019/en#/V01-X59
V02,Pedestrian injured in collision with two- or three-wheeled motor vehicle Modifier-Hint [See before V01 for subdivisions],https://icd.who.int/browse10/2019/en#/V01-X59
V03,"Pedestrian injured in collision with car, pick-up truck or van Modifier-Hint [See before V01 for subdivisions]",https://icd.who.int/browse10/2019/en#/V01-X59
V04,Pedestrian injured in collision with heavy transport vehicle or bus Modifier-Hint [See before V01 for subdivisions],https://icd.who.int/browse10/2019/en#/V01-X59
V05,Pedestrian injured in collision with railway train or railway vehicle Modifier-Hint [See before V01 for subdivisions],https://icd.who.int/browse10/2019/en#/V01-X59
V06,"Pedestrian injured in collision with other nonmotor vehicle Modifier-Hint [See before V01 for subdivisions] Incl.: collision with animal-drawn vehicle, animal being ridden, streetcar",https://icd.who.int/browse10/2019/en#/V01-X59
V09,Pedestrian injured in other and unspecified transport accidents Incl.: pedestrian injured by special vehicle,https://icd.who.int/browse10/2019/en#/V01-X59
V09.0,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles,https://icd.who.int/browse10/2019/en#/V01-X59
V09.1,Pedestrian injured in unspecified nontraffic accident,https://icd.who.int/browse10/2019/en#/V01-X59
V09.2,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,https://icd.who.int/browse10/2019/en#/V01-X59
V09.3,Pedestrian injured in unspecified traffic accident,https://icd.who.int/browse10/2019/en#/V01-X59
V09.9,Pedestrian injured in unspecified transport accident,https://icd.who.int/browse10/2019/en#/V01-X59
X60-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/X60-X84
X60,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics Incl.: 4-aminophenol derivatives nonsteroidal anti-inflammatory drugs [NSAID] pyrazolone derivatives salicylates",https://icd.who.int/browse10/2019/en#/X60-X84
X61,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified Incl.: antidepressants barbiturates hydantoin derivatives iminostilbenes methaqualone compounds neuroleptics psychostimulants succinimides and oxazolidinediones tranquillizers",https://icd.who.int/browse10/2019/en#/X60-X84
X62,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified Incl.: cannabis (derivatives) cocaine codeine heroin lysergide [LSD] mescaline methadone morphine opium (alkaloids)",https://icd.who.int/browse10/2019/en#/X60-X84
X63,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system Incl.: parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics parasympathomimetics [cholinergics] sympatholytics [antiadrenergics] sympathomimetics [adrenergics],https://icd.who.int/browse10/2019/en#/X60-X84
X64,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances Incl.: agents primarily acting on smooth and skeletal muscles and the respiratory system anaesthetics (general)(local) drugs affecting the: cardiovascular system gastrointestinal system hormones and synthetic substitutes systemic and haematological agents systemic antibiotics and other anti-infectives therapeutic gases topical preparations vaccines water-balance agents and drugs affecting mineral and uric acid metabolism",https://icd.who.int/browse10/2019/en#/X60-X84
X65,Intentional self-poisoning by and exposure to alcohol Incl.: alcohol: NOS butyl [1-butanol] ethyl [ethanol] isopropyl [2-propanol] methyl [methanol] propyl [1-propanol] fusel oil,https://icd.who.int/browse10/2019/en#/X60-X84
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours Incl.: benzene and homologues carbon tetrachloride [tetrachloromethane] chlorofluorocarbons petroleum (derivatives),https://icd.who.int/browse10/2019/en#/X60-X84
X67,"Intentional self-poisoning by and exposure to carbon monoxide and other gases and vapours Excl.: carbon monoxide from smoke, fire and flames (X76) metal fumes and vapours (X69)",https://icd.who.int/browse10/2019/en#/X60-X84
X67.0,"Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust Incl.: Exhaust (gas) from: any type of combustion engine gas engine motor pump motor vehicle, not in transit",https://icd.who.int/browse10/2019/en#/X60-X84
X67.1,"Intentional self-poisoning by and exposure to carbon monoxide from utility gas Incl.: Carbon monoxide from: gas NOS used for lighting, heating, cooking water gas",https://icd.who.int/browse10/2019/en#/X60-X84
X67.2,"Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels Incl.: Carbon monoxide from: charcoal coal coke kerosine or paraffin wood in domestic stove, portable grill, barbecue or fireplace (free-standing)",https://icd.who.int/browse10/2019/en#/X60-X84
X67.3,Intentional self-poisoning by and exposure to carbon monoxide from other sources Incl.: Carbon monoxide from: blast furnace gas fuels in industrial use kiln vapour,https://icd.who.int/browse10/2019/en#/X60-X84
X67.4,Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,https://icd.who.int/browse10/2019/en#/X60-X84
X67.8,"Intentional self-poisoning by and exposure to other specified gases and vapours Incl.: Helium (nonmedicinal) NEC Lacrimogenic gas [tear gas] Nitrogen oxides Sulfur dioxide Excl.: helium, medicinal (X64)",https://icd.who.int/browse10/2019/en#/X60-X84
X67.9,Intentional self-poisoning by and exposure to unspecified gases and vapours,https://icd.who.int/browse10/2019/en#/X60-X84
X68,Intentional self-poisoning by and exposure to pesticides Incl.: fumigants fungicides herbicides insecticides rodenticides wood preservatives Excl.: plant foods and fertilizers (X69),https://icd.who.int/browse10/2019/en#/X60-X84
X69,"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances Incl.: corrosive aromatics, acids and caustic alkalis glues and adhesives metals including fumes and vapours paints and dyes plant foods and fertilizers poisonous foodstuffs and poisonous plants soaps and detergents",https://icd.who.int/browse10/2019/en#/X60-X84
X70,"Intentional self-harm by hanging, strangulation and suffocation",https://icd.who.int/browse10/2019/en#/X60-X84
X71,Intentional self-harm by drowning and submersion,https://icd.who.int/browse10/2019/en#/X60-X84
X72,Intentional self-harm by handgun discharge,https://icd.who.int/browse10/2019/en#/X60-X84
X73,"Intentional self-harm by rifle, shotgun and larger firearm discharge",https://icd.who.int/browse10/2019/en#/X60-X84
X74,Intentional self-harm by other and unspecified firearm discharge,https://icd.who.int/browse10/2019/en#/X60-X84
X75,Intentional self-harm by explosive material,https://icd.who.int/browse10/2019/en#/X60-X84
X76,"Intentional self-harm by smoke, fire and flames",https://icd.who.int/browse10/2019/en#/X60-X84
X77,"Intentional self-harm by steam, hot vapours and hot objects",https://icd.who.int/browse10/2019/en#/X60-X84
X78,Intentional self-harm by sharp object,https://icd.who.int/browse10/2019/en#/X60-X84
X79,Intentional self-harm by blunt object,https://icd.who.int/browse10/2019/en#/X60-X84
X80,Intentional self-harm by jumping from a high place Incl.: intentional fall from one level to another,https://icd.who.int/browse10/2019/en#/X60-X84
X81,Intentional self-harm by jumping or lying before moving object,https://icd.who.int/browse10/2019/en#/X60-X84
X82,Intentional self-harm by crashing of motor vehicle Incl.: intentional collision with: motor vehicle train tram (streetcar) Excl.: crashing of aircraft (X83),https://icd.who.int/browse10/2019/en#/X60-X84
X83,"Intentional self-harm by other specified means Incl.: intentional self-harm by: caustic substances, except poisoning crashing of aircraft electrocution",https://icd.who.int/browse10/2019/en#/X60-X84
X84,Intentional self-harm by unspecified means,https://icd.who.int/browse10/2019/en#/X60-X84
X85-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/X85-Y09
X85,"Assault by drugs, medicaments and biological substances Incl.: homicidal poisoning by (any): biological substance drug medicament",https://icd.who.int/browse10/2019/en#/X85-Y09
X86,Assault by corrosive substance Excl.: corrosive gas (X88.8),https://icd.who.int/browse10/2019/en#/X85-Y09
X87,Assault by pesticides Incl.: wood preservatives Excl.: plant food and fertilizers (X89),https://icd.who.int/browse10/2019/en#/X85-Y09
X88,Assault by gases and vapours,https://icd.who.int/browse10/2019/en#/X85-Y09
X88.0,"Assault by carbon monoxide from combustion engine exhaust Incl.: Exhaust (gas) from: any type of combustion engine gas engine motor pump motor vehicle, not in transit",https://icd.who.int/browse10/2019/en#/X85-Y09
X88.1,"Assault by carbon monoxide from utility gas Incl.: Carbon monoxide from: gas NOS used for lighting, heating, cooking water gas",https://icd.who.int/browse10/2019/en#/X85-Y09
X88.2,"Assault by carbon monoxide from other domestic fuels Incl.: Carbon monoxide from: charcoal coal coke kerosine or paraffin wood in domestic stove, portable grill, barbecue or fireplace (free-standing)",https://icd.who.int/browse10/2019/en#/X85-Y09
X88.3,Assault by carbon monoxide from other sources Incl.: Carbon monoxide from: blast furnace gas fuels in industrial use kiln vapour,https://icd.who.int/browse10/2019/en#/X85-Y09
X88.4,Assault by carbon monoxide from unspecified sources,https://icd.who.int/browse10/2019/en#/X85-Y09
X88.8,Assault by other specified gases and vapours Incl.: Helium (nonmedicinal) NEC Lacrimogenic gas [tear gas] Nitrogen oxides Sulfur dioxide,https://icd.who.int/browse10/2019/en#/X85-Y09
X88.9,Assault by unspecified gases and vapours,https://icd.who.int/browse10/2019/en#/X85-Y09
X89,Assault by other specified chemicals and noxious substances Incl.: plant food and fertilizers,https://icd.who.int/browse10/2019/en#/X85-Y09
X90,Assault by unspecified chemical or noxious substance Incl.: homicidal poisoning NOS,https://icd.who.int/browse10/2019/en#/X85-Y09
X91,"Assault by hanging, strangulation and suffocation",https://icd.who.int/browse10/2019/en#/X85-Y09
X92,Assault by drowning and submersion,https://icd.who.int/browse10/2019/en#/X85-Y09
X93,Assault by handgun discharge,https://icd.who.int/browse10/2019/en#/X85-Y09
X94,"Assault by rifle, shotgun and larger firearm discharge",https://icd.who.int/browse10/2019/en#/X85-Y09
X95,Assault by other and unspecified firearm discharge,https://icd.who.int/browse10/2019/en#/X85-Y09
X96,Assault by explosive material Excl.: incendiary device (X97),https://icd.who.int/browse10/2019/en#/X85-Y09
X97,"Assault by smoke, fire and flames Incl.: arson cigarettes incendiary device",https://icd.who.int/browse10/2019/en#/X85-Y09
X98,"Assault by steam, hot vapours and hot objects",https://icd.who.int/browse10/2019/en#/X85-Y09
X99,Assault by sharp object Incl.: stabbed NOS,https://icd.who.int/browse10/2019/en#/X85-Y09
Y00,Assault by blunt object,https://icd.who.int/browse10/2019/en#/X85-Y09
Y01,Assault by pushing from high place,https://icd.who.int/browse10/2019/en#/X85-Y09
Y02,Assault by pushing or placing victim before moving object,https://icd.who.int/browse10/2019/en#/X85-Y09
Y03,Assault by crashing of motor vehicle Incl.: deliberately hitting or running over with motor vehicle,https://icd.who.int/browse10/2019/en#/X85-Y09
Y04,"Assault by bodily force Incl.: unarmed brawl or fight Excl.: assault by: strangulation (X91) submersion (X92) use of weapon (X93-X95, X99, Y00) sexual assault by bodily force (Y05)",https://icd.who.int/browse10/2019/en#/X85-Y09
Y05,Sexual assault by bodily force Incl.: rape (attempted) sodomy (attempted),https://icd.who.int/browse10/2019/en#/X85-Y09
Y06,Neglect and abandonment,https://icd.who.int/browse10/2019/en#/X85-Y09
Y06.0,By spouse or partner,https://icd.who.int/browse10/2019/en#/X85-Y09
Y06.1,By parent,https://icd.who.int/browse10/2019/en#/X85-Y09
Y06.2,By acquaintance or friend,https://icd.who.int/browse10/2019/en#/X85-Y09
Y06.8,By other specified persons,https://icd.who.int/browse10/2019/en#/X85-Y09
Y06.9,By unspecified person,https://icd.who.int/browse10/2019/en#/X85-Y09
Y07,Other maltreatment Incl.: mental cruelty physical abuse sexual abuse torture Excl.: neglect and abandonment (Y06.-) sexual assault by bodily force (Y05),https://icd.who.int/browse10/2019/en#/X85-Y09
Y07.0,By spouse or partner,https://icd.who.int/browse10/2019/en#/X85-Y09
Y07.1,By parent,https://icd.who.int/browse10/2019/en#/X85-Y09
Y07.2,By acquaintance or friend,https://icd.who.int/browse10/2019/en#/X85-Y09
Y07.3,By official authorities,https://icd.who.int/browse10/2019/en#/X85-Y09
Y07.8,By other specified persons,https://icd.who.int/browse10/2019/en#/X85-Y09
Y07.9,By unspecified person,https://icd.who.int/browse10/2019/en#/X85-Y09
Y08,Assault by other specified means,https://icd.who.int/browse10/2019/en#/X85-Y09
Y09,Assault by unspecified means Incl.: assassination (attempt) NOS homicide (attempt) NOS manslaughter (nonaccidental) murder (attempt) NOS,https://icd.who.int/browse10/2019/en#/X85-Y09
Y10-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/Y10-Y34
Y10,"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent Incl.: 4-aminophenol derivatives nonsteroidal anti-inflammatory drugs [NSAID] pyrazolone derivatives salicylates",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y11,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent Incl.: antidepressants barbiturates hydantoin derivatives iminostilbenes methaqualone compounds neuroleptics psychostimulants succinimides and oxazolidinediones tranquillizers",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y12,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent Incl.: cannabis (derivatives) cocaine codeine heroin lysergide [LSD] mescaline methadone morphine opium (alkaloids)",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y13,"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent Incl.: parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics parasympathomimetics [cholinergics] sympatholytics [antiadrenergics] sympathomimetics [adrenergics]",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y14,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent Incl.: agents primarily acting on smooth and skeletal muscles and the respiratory system anaesthetics (general)(local) drugs affecting the: cardiovascular system gastrointestinal system hormones and synthetic substitutes systemic and haematological agents systemic antibiotics and other anti-infectives therapeutic gases topical preparations vaccines water-balance agents and drugs affecting mineral and uric acid metabolism",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y15,"Poisoning by and exposure to alcohol, undetermined intent Incl.: alcohol: NOS butyl [1-butanol] ethyl [ethanol] isopropyl [2-propanol] methyl [methanol] propyl [1-propanol] fusel oil",https://icd.who.int/browse10/2019/en#/Y10-Y34
